date,rms,median,mean
2012-10-22 22:00:00,377.125793,10003.600000,9953.119598
2012-10-24 22:00:00,202.215346,10003.366645,9982.407248
2012-10-25 22:00:00,149.718814,10004.416504,9989.466735
2012-10-26 22:00:00,101.359057,10004.733236,9998.441122
2013-08-13 22:00:00,115.597550,10004.416667,9999.283982
2013-08-21 22:00:00,1824.456131,7499.825195,7696.648918
2013-08-22 22:00:00,698.561292,10002.235010,9720.977630
2013-08-23 22:00:00,548.250117,10005.441650,9894.887527
2013-08-27 22:00:00,459.223571,10000.475098,9799.972054
2013-08-28 22:00:00,218.184914,10004.341280,9940.268789
2013-08-29 22:00:00,824.489338,10002.842773,9699.033040
2013-08-30 22:00:00,343.445167,10004.071429,9915.880199
2013-08-31 22:00:00,51.855057,10004.650228,10002.636526
2013-09-01 22:00:00,2.100757,10004.614258,10004.352666
2013-09-11 22:00:00,84.181936,10003.888889,9997.048850
2013-09-12 22:00:00,108.332536,10004.542969,9996.066894
2013-09-13 22:00:00,217.501771,10000.783203,9971.729676
2013-09-14 22:00:00,2.130212,10003.825195,10003.502867
2013-09-16 22:00:00,2.126172,10004.500000,10004.253221
2013-09-22 22:00:00,0.000000,0.000000,0.000000
2013-09-23 22:00:00,77.565044,10004.825195,10002.146515
2013-09-24 22:00:00,991.185860,9999.150065,9362.562941
2013-09-26 22:00:00,319.419481,9004.279980,9119.203553
2013-09-27 22:00:00,820.552659,8338.899902,9025.145602
2013-09-28 22:00:00,409.338657,10003.349976,9850.763552
2013-09-29 22:00:00,516.792070,10004.387451,9879.152358
2013-09-30 22:00:00,109.163602,10005.037598,9995.185815
2013-10-01 22:00:00,2.259378,10005.000000,10004.700869
2013-10-03 22:00:00,133.551625,10004.849976,9990.088528
2013-10-04 22:00:00,76.943585,10002.044379,9996.653346
2013-10-05 22:00:00,2.078496,10005.399902,10004.875624
2013-10-06 22:00:00,2.083144,10005.249837,10004.977990
2013-10-07 22:00:00,115.446019,10005.299967,9996.883446
2013-10-08 22:00:00,2.138143,10004.599854,10004.260949
